chr	start	end	num_snp	k	local_h2g	var	se	z	p
17	39899810	41772087	2005	50	0.00026227	1.7927e-08	0.00013389	1.9588	0.025069
17	41772087	43056905	1679	50	0.00034501	1.4476e-08	0.00012032	2.8675	0.0020687
17	43056905	45876022	2040	50	0.00063161	2.0233e-08	0.00014224	4.4404	4.4893e-06
17	45876022	47517400	2503	50	0.0007286	2.294e-08	0.00015146	4.8106	7.5257e-07
17	47517400	49898957	3361	50	7.0245e-05	2.6488e-08	0.00016275	0.43162	0.33301
17	49898957	50719055	1232	48	3.5455e-05	8.6939e-09	9.3241e-05	0.38026	0.35188
17	50719055	51826118	1987	50	1.5019e-05	1.1098e-08	0.00010535	0.14257	0.44332
17	51826118	53599432	2745	50	0.00013135	1.728e-08	0.00013145	0.99922	0.15884
17	53599432	55357541	2486	50	8.7724e-05	1.6496e-08	0.00012844	0.68301	0.2473
17	55357541	57487512	2673	50	0.0002947	2.6099e-08	0.00016155	1.8242	0.034061
17	57487512	59312755	1078	45	0.0002151	1.2285e-08	0.00011084	1.9406	0.02615
17	59312755	61545589	2122	50	7.7172e-05	1.8852e-08	0.0001373	0.56206	0.28704
17	61545589	63148128	1378	50	9.5719e-05	1.2184e-08	0.00011038	0.86717	0.19293
17	63148128	64800430	3252	50	0.00012367	2.2859e-08	0.00015119	0.81798	0.20668
17	64800430	67858770	4623	50	0.00042268	2.9741e-08	0.00017246	2.451	0.0071236
17	67858770	69387817	2715	50	0.00022284	1.9803e-08	0.00014072	1.5835	0.056652
17	69387817	72672203	6167	50	6.6116e-05	2.6483e-08	0.00016273	0.40628	0.34227
17	72672203	74375560	2280	50	0.00020894	1.9397e-08	0.00013927	1.5003	0.066774
17	74375560	76263413	3930	50	0.0002495	2.8137e-08	0.00016774	1.4874	0.068455
17	76263413	77298636	2425	50	0.00012189	2.2159e-08	0.00014886	0.8188	0.20645
17	77298636	78837588	3334	50	0.00010196	2.5868e-08	0.00016084	0.63392	0.26307
17	78837588	80034408	2325	50	0.00026612	2.0101e-08	0.00014178	1.877	0.030256
17	80034408	81194908	2084	50	0.00040481	1.9248e-08	0.00013874	2.9178	0.0017626
18	10644	912486	1998	50	8.3564e-05	1.6576e-08	0.00012875	0.64905	0.25815
18	912486	1942911	1965	50	2.8296e-05	1.1899e-08	0.00010908	0.2594	0.39766
18	1942911	3891658	4218	50	2.8223e-05	2.6103e-08	0.00016157	0.17468	0.43066
18	3891658	5834180	3916	50	4.4852e-05	2.6244e-08	0.000162	0.27686	0.39094
18	5834180	7090485	2220	50	1.4632e-05	1.7753e-08	0.00013324	0.10982	0.45628
18	7090485	8498931	2388	50	5.5134e-05	1.8187e-08	0.00013486	0.40882	0.34133
18	8498931	11075913	5840	50	2.8214e-05	2.6136e-08	0.00016167	0.17452	0.43073
18	11075913	11905440	1380	50	2.6173e-05	1.0416e-08	0.00010206	0.25646	0.3988
18	11905440	14440799	4523	50	0.00030206	2.8628e-08	0.0001692	1.7852	0.037111
18	14440799	19485844	1107	46	3.0976e-06	8.6944e-09	9.3244e-05	0.03322	0.48675
18	19485844	20649472	1518	50	0.00025488	1.4006e-08	0.00011835	2.1537	0.015633
18	20649472	22996651	3084	50	5.0753e-05	2.4941e-08	0.00015793	0.32137	0.37396
18	22996651	24026191	1367	50	6.3801e-05	1.0409e-08	0.00010203	0.62534	0.26587
18	24026191	25927682	2902	50	4.6604e-05	2.0561e-08	0.00014339	0.32501	0.37259
18	25927682	26875587	1382	50	3.0817e-05	8.7465e-09	9.3523e-05	0.32951	0.37088
18	26875587	27866478	1760	50	8.1383e-05	9.3758e-09	9.6829e-05	0.84048	0.20032
18	27866478	30264066	3947	50	5.3149e-05	2.3445e-08	0.00015312	0.34711	0.36425
18	30264066	31780067	1683	50	1.1655e-05	1.2098e-08	0.00010999	0.10596	0.45781
18	31780067	33861964	2773	50	0.00014549	2.0069e-08	0.00014166	1.027	0.15221
18	33861964	35075250	1761	50	4.4094e-05	1.3053e-08	0.00011425	0.38594	0.34977
18	35075250	36365490	2187	50	6.8698e-05	1.2958e-08	0.00011383	0.6035	0.27309
18	36365490	37684367	1687	50	5.4202e-05	9.9942e-09	9.9971e-05	0.54218	0.29385
18	37684367	39892648	3549	50	7.1413e-05	1.9846e-08	0.00014088	0.50692	0.30611
18	39892648	42922106	4650	50	9.096e-05	2.6271e-08	0.00016208	0.56119	0.28733
18	42922106	44299246	2543	50	0.00010566	1.8314e-08	0.00013533	0.78074	0.21748
18	44299246	45939732	2614	50	7.0645e-05	2.0715e-08	0.00014393	0.49083	0.31177
18	45939732	47730584	3343	50	0.0003568	2.5815e-08	0.00016067	2.2207	0.013186
18	47730584	51062185	5609	50	0.00023365	2.797e-08	0.00016724	1.397	0.081199
18	51062185	51554175	1344	30	0.00010206	7.2494e-09	8.5143e-05	1.1987	0.11532
18	51554175	55213838	4997	50	0.0001982	2.7646e-08	0.00016627	1.192	0.11662
18	55213838	56530220	2864	50	0.00027073	2.1557e-08	0.00014682	1.8439	0.032598
18	56530220	57630483	2302	50	0.00027671	1.9821e-08	0.00014079	1.9655	0.02468
18	57630483	59020751	1822	50	0.00018616	1.5414e-08	0.00012415	1.4994	0.066887
18	59020751	60277715	2585	50	6.7081e-05	1.7285e-08	0.00013147	0.51023	0.30495
18	60277715	61820252	2522	50	0.00091398	2.3952e-08	0.00015476	5.9057	1.7557e-09
18	61820252	63463402	2796	50	1.4177e-05	1.4958e-08	0.0001223	0.11592	0.45386
18	63463402	64252801	1503	50	5.0942e-05	7.3405e-09	8.5677e-05	0.59459	0.27606
18	64252801	66125817	3907	50	2.896e-05	2.1169e-08	0.0001455	0.19904	0.42111
18	66125817	67175820	1607	50	4.4563e-05	1.0478e-08	0.00010236	0.43536	0.33165
18	67175820	68621179	2138	50	0.00018889	1.7333e-08	0.00013166	1.4347	0.075683
18	68621179	69621618	2212	50	2.243e-05	1.4221e-08	0.00011925	0.18809	0.4254
18	69621618	71038474	2998	50	2.4986e-05	1.7664e-08	0.00013291	0.188	0.42544
18	71038474	71971462	2201	50	1.9332e-05	1.5969e-08	0.00012637	0.15298	0.43921
18	71971462	73526987	2526	50	6.0364e-05	1.8612e-08	0.00013643	0.44247	0.32907
18	73526987	74813815	2657	50	5.3779e-05	2.1418e-08	0.00014635	0.36748	0.35663
18	74813815	75976317	3170	50	9.5338e-05	2.2058e-08	0.00014852	0.64193	0.26046
18	75976317	77149991	2767	50	3.6618e-05	1.7706e-08	0.00013306	0.27519	0.39158
18	77149991	78017158	1999	50	0.00013894	1.7103e-08	0.00013078	1.0624	0.14402
19	80840	610729	857	50	9.5592e-05	8.6094e-09	9.2787e-05	1.0302	0.15145
19	610729	2098396	2731	50	0.00060848	3.1416e-08	0.00017725	3.433	0.00029849
19	2098396	3019660	1907	50	0.00011253	1.7173e-08	0.00013105	0.8587	0.19525
19	3019660	4348967	2547	50	0.00031856	2.5183e-08	0.00015869	2.0074	0.022351
19	4348967	5811852	2835	50	0.00013477	2.526e-08	0.00015893	0.84794	0.19824
19	5811852	6684885	1474	50	0.00023469	1.3811e-08	0.00011752	1.997	0.022915
19	6684885	8347513	1768	50	6.4624e-05	1.3602e-08	0.00011663	0.5541	0.28976
19	8347513	9238393	1563	50	0.00022579	1.2224e-08	0.00011056	2.0422	0.020564
19	9238393	11284028	3402	50	0.00015512	2.2918e-08	0.00015139	1.0246	0.15277
19	11284028	13471127	2638	50	0.00015703	2.0249e-08	0.0001423	1.1035	0.13491
19	13471127	14486347	1468	50	0.00010052	1.2769e-08	0.000113	0.88951	0.18686
19	14486347	15648610	2265	50	8.6354e-05	1.5937e-08	0.00012624	0.68403	0.24698
19	15648610	16374416	2316	50	0.00015491	1.3021e-08	0.00011411	1.3576	0.087303
19	16374416	18409862	3720	50	0.0015423	3.9935e-08	0.00019984	7.7179	5.9152e-15
19	18409862	19877471	1797	50	0.00032371	1.7609e-08	0.0001327	2.4395	0.0073548
19	19877471	20905757	1647	50	9.5207e-05	1.113e-08	0.0001055	0.90247	0.1834
19	20905757	22732896	4341	50	7.0065e-05	1.965e-08	0.00014018	0.49983	0.3086
19	22732896	23467746	1554	37	1.4237e-06	1.2845e-08	0.00011334	0.012561	0.49499
19	23467746	28557893	3633	50	6.7849e-05	2.2045e-08	0.00014848	0.45697	0.32385
19	28557893	29790947	2812	50	-7.8559e-07	1.5432e-08	0.00012422	0	0.5
19	29790947	30727954	1756	50	2.8264e-06	1.2964e-08	0.00011386	0.024823	0.4901
19	30727954	32746520	2671	50	7.7494e-05	1.9437e-08	0.00013942	0.55585	0.28916
19	32746520	34262952	3044	50	0.00016217	2.2212e-08	0.00014904	1.0881	0.13827
19	34262952	36469295	3588	50	0.00011311	2.6058e-08	0.00016142	0.70073	0.24174
19	36469295	37527033	1669	50	0.00021623	1.4537e-08	0.00012057	1.7934	0.036454
19	37527033	40170619	3822	50	0.00049213	3.0167e-08	0.00017369	2.8335	0.0023023
19	40170619	40984601	1092	50	0.0014661	2.0576e-08	0.00014344	10.221	7.9975e-25
19	40984601	42131573	1728	50	0.00018298	1.4202e-08	0.00011917	1.5354	0.062338
19	42131573	43862455	1994	50	0.00031319	1.8552e-08	0.00013621	2.2993	0.010743
19	43862455	44744108	1460	50	0.00026209	1.1972e-08	0.00010942	2.3953	0.0083025
19	44744108	46102697	2197	50	0.00078847	2.4066e-08	0.00015513	5.0825	1.8623e-07
19	46102697	47150082	1849	50	0.00065478	1.9877e-08	0.00014098	4.6444	1.7057e-06
19	47150082	49282227	3438	50	0.00020345	2.6445e-08	0.00016262	1.2511	0.10545
19	49282227	51532567	3750	50	0.0002752	2.8394e-08	0.0001685	1.6332	0.051216
19	51532567	52985290	3151	50	0.00041416	2.6491e-08	0.00016276	2.5446	0.0054708
19	52985290	54602362	4300	50	5.0413e-05	2.6328e-08	0.00016226	0.31069	0.37802
19	54602362	55728080	2340	50	8.7556e-05	1.9184e-08	0.0001385	0.63215	0.26364
19	55728080	57521335	3639	50	0.00011232	2.6905e-08	0.00016403	0.68476	0.24675
19	57521335	59118839	2793	50	0.00014915	2.1226e-08	0.00014569	1.0237	0.15298
20	60479	697600	1191	50	0.00011841	1.1903e-08	0.0001091	1.0854	0.13888
20	697600	2469501	3887	50	0.0001577	2.732e-08	0.00016529	0.95411	0.17001
20	2469501	3828413	2532	50	0.0001187	1.8498e-08	0.00013601	0.87275	0.1914
20	3828413	5477850	3731	50	0.00011228	2.6872e-08	0.00016393	0.68493	0.24669
20	5477850	7084073	3115	50	7.6112e-05	2.3034e-08	0.00015177	0.5015	0.30801
20	7084073	8117011	1896	50	5.0702e-05	1.0957e-08	0.00010468	0.48437	0.31406
20	8117011	9730921	2873	50	0.00010969	1.9623e-08	0.00014008	0.78307	0.21679
20	9730921	11249536	2847	50	0.0002088	2.1912e-08	0.00014803	1.4106	0.079184
20	11249536	12447499	2228	50	9.5689e-05	1.4408e-08	0.00012003	0.79718	0.21267
20	12447499	13689864	2405	50	1.4465e-05	1.5656e-08	0.00012513	0.1156	0.45398
20	13689864	15958359	3762	50	3.5419e-05	2.4396e-08	0.00015619	0.22677	0.4103
20	15958359	17487232	3524	50	9.9965e-05	2.2339e-08	0.00014946	0.66884	0.2518
20	17487232	18972203	3016	50	0.00028526	2.1928e-08	0.00014808	1.9264	0.027027
20	18972203	20959710	2983	50	0.00011968	2.2008e-08	0.00014835	0.8067	0.20992
20	20959710	22491456	1676	50	5.2681e-05	1.327e-08	0.00011519	0.45732	0.32372
20	22491456	23293790	1276	50	6.9838e-05	9.123e-09	9.5514e-05	0.73117	0.23234
20	23293790	24717724	2615	50	4.8151e-05	1.5621e-08	0.00012498	0.38526	0.35002
20	24717724	25344231	1369	42	0.00016336	1.0619e-08	0.00010305	1.5853	0.056444
20	25344231	31614823	3190	50	0.00039262	2.7911e-08	0.00016706	2.3501	0.0093842
20	31614823	32813441	1129	50	4.5274e-05	1.0622e-08	0.00010306	0.43929	0.33022
20	32813441	34960446	2004	50	0.00014188	2.0954e-08	0.00014476	0.98014	0.16351
20	34960446	36909530	2147	50	8.465e-05	1.5804e-08	0.00012571	0.67336	0.25036
20	36909530	38436761	2149	50	5.3409e-05	1.6097e-08	0.00012688	0.42096	0.33689
20	38436761	39610856	1857	50	9.5319e-05	1.464e-08	0.00012099	0.7878	0.21541
20	39610856	40585689	1180	50	5.1531e-05	9.3783e-09	9.6842e-05	0.53212	0.29732
20	40585689	41615460	1757	50	5.6611e-05	1.5077e-08	0.00012279	0.46104	0.32238
20	41615460	42680176	1744	50	0.00025005	1.492e-08	0.00012215	2.0471	0.020322
20	42680176	44839056	3327	50	0.00012477	2.4252e-08	0.00015573	0.80122	0.2115
20	44839056	47199980	4041	50	0.00017067	2.7416e-08	0.00016558	1.0308	0.15132
20	47199980	49239658	3735	50	0.00035482	2.5122e-08	0.0001585	2.2386	0.01259
20	49239658	52472549	5909	50	0.00013462	2.7098e-08	0.00016461	0.81781	0.20673
20	52472549	54055266	2673	50	0.00010484	1.9978e-08	0.00014134	0.74173	0.22913
20	54055266	56447959	4655	50	9.8547e-05	2.6779e-08	0.00016364	0.6022	0.27352
20	56447959	58406572	3167	50	0.00015365	2.7118e-08	0.00016468	0.93302	0.1754
20	58406572	59561724	1839	50	5.6144e-05	1.3749e-08	0.00011726	0.47881	0.31604
20	59561724	61301855	3969	50	4.1569e-05	2.6269e-08	0.00016208	0.25647	0.39879
20	61301855	62190180	2146	50	4.4557e-05	1.8101e-08	0.00013454	0.33118	0.37026
20	62190180	62965163	1427	50	0.00020108	1.2698e-08	0.00011269	1.7844	0.03718
21	9411243	15950982	2106	50	3.2526e-05	1.4249e-08	0.00011937	0.27249	0.39262
21	15950982	18053165	2881	50	0.00027346	2.3771e-08	0.00015418	1.7737	0.038059
21	18053165	19480375	2509	50	4.9876e-05	1.7795e-08	0.0001334	0.3739	0.35424
21	19480375	20962339	3253	50	2.6293e-05	2.1101e-08	0.00014526	0.181	0.42818
21	20962339	22072764	2490	50	-2.6885e-06	1.5104e-08	0.0001229	0	0.5
21	22072764	23362875	2760	50	2.8351e-05	1.6191e-08	0.00012724	0.22281	0.41184
21	23362875	24696231	2341	50	3.8934e-05	1.2942e-08	0.00011376	0.34224	0.36609
21	24696231	26469122	3907	50	3.8988e-05	2.1239e-08	0.00014574	0.26752	0.39453
21	26469122	27271019	1184	50	0.00013582	9.7661e-09	9.8823e-05	1.3743	0.08467
21	27271019	29125226	3858	50	4.0493e-05	2.6194e-08	0.00016184	0.2502	0.40122
21	29125226	31197025	3727	50	0.00011516	2.2934e-08	0.00015144	0.76043	0.2235
21	31197025	32668642	2435	50	4.1674e-05	1.3702e-08	0.00011706	0.35602	0.36091
21	32668642	34376999	3077	50	8.1588e-05	2.1596e-08	0.00014695	0.55519	0.28938
21	34376999	35225465	1238	50	0.00047716	1.3719e-08	0.00011713	4.0739	2.3121e-05
21	35225465	36524373	2159	50	0.0021286	3.6098e-08	0.00019	11.204	1.9578e-29
21	36524373	37870779	2512	50	0.00054409	2.1678e-08	0.00014723	3.6954	0.00010977
21	37870779	38711704	1517	50	7.9183e-05	1.0486e-08	0.0001024	0.77325	0.21969
21	38711704	40482902	3237	50	0.0003121	2.5941e-08	0.00016106	1.9377	0.026327
21	40482902	41389527	2352	50	6.4088e-05	1.4301e-08	0.00011959	0.53591	0.29601
21	41389527	43321528	4347	50	7.1186e-05	2.6463e-08	0.00016268	0.4376	0.33084
21	43321528	44506268	3119	50	0.00020016	2.3688e-08	0.00015391	1.3005	0.096714
21	44506268	46177105	2888	50	0.00037324	2.687e-08	0.00016392	2.2769	0.011396
21	46177105	47492226	2753	50	7.1902e-05	2.1507e-08	0.00014665	0.49029	0.31196
21	47492226	48119752	1506	50	5.4622e-05	1.2255e-08	0.0001107	0.49341	0.31086
22	16050408	17674295	996	50	0.00027723	1.0274e-08	0.00010136	2.7352	0.0031175
22	17674295	18296088	1279	50	0.00020124	1.145e-08	0.000107	1.8807	0.030008
22	18296088	19912358	2588	50	8.7234e-05	1.9839e-08	0.00014085	0.61933	0.26785
22	19912358	22357325	2831	50	0.00026288	2.2145e-08	0.00014881	1.7665	0.038655
22	22357325	23712647	2720	50	4.1122e-05	1.722e-08	0.00013122	0.31337	0.377
22	23712647	24984204	1882	50	0.0004534	1.6762e-08	0.00012947	3.5021	0.00023082
22	24984204	26791628	3078	50	0.00010332	2.4351e-08	0.00015605	0.66209	0.25396
22	26791628	27834752	2481	50	2.2504e-05	1.9713e-08	0.0001404	0.16028	0.43633
22	27834752	29651799	2226	50	0.0001502	1.9626e-08	0.00014009	1.0722	0.14182
22	29651799	31439918	2515	50	0.00016843	1.8263e-08	0.00013514	1.2463	0.10633
22	31439918	32664986	1687	50	0.00041267	1.5848e-08	0.00012589	3.2781	0.00052252
22	32664986	34494914	3739	50	6.8303e-05	2.5407e-08	0.0001594	0.42851	0.33414
22	34494914	35530985	2243	50	4.728e-05	1.2763e-08	0.00011297	0.41851	0.33779
22	35530985	37570269	3593	50	0.00049344	3.0343e-08	0.00017419	2.8327	0.0023078
22	37570269	39307894	2484	50	0.00025113	2.1389e-08	0.00014625	1.7172	0.042975
22	39307894	40545797	1702	50	0.00021101	1.5065e-08	0.00012274	1.7192	0.042789
22	40545797	42690818	2459	50	0.00070718	2.5062e-08	0.00015831	4.4671	3.9651e-06
22	42690818	43714200	2111	50	0.00015131	1.758e-08	0.00013259	1.1412	0.1269
22	43714200	44995308	2970	50	6.9293e-05	2.3407e-08	0.00015299	0.45291	0.32531
22	44995308	46470495	3334	50	6.1396e-05	2.645e-08	0.00016264	0.37751	0.3529
22	46470495	47596318	2444	50	0.00018004	2.0125e-08	0.00014186	1.2691	0.1022
22	47596318	48903703	2997	50	8.389e-05	2.4784e-08	0.00015743	0.53287	0.29706
22	48903703	49824534	3773	50	6.9487e-06	2.5931e-08	0.00016103	0.043151	0.48279
22	49824534	51243298	2789	50	0.00015227	2.4024e-08	0.000155	0.98241	0.16295
